,project_link,title,description,card_category,amt_raised,days_left
990,https://www.indiegogo.com/projects/kitatoz-organic-tsa-approved-toiletry-kit/pica,"Kitatoz - Organic, TSA Approved Toiletry Kit",Kitatoz is both a statement of personal style and an immensely practical kit. Explore more.,Travel & Outdoors,$0 USD raised 0%,Ended
991,https://www.indiegogo.com/projects/biginberlin/pica,BigInBerlin,BigInBerlin: to connect people and places,Travel & Outdoors,€0 EUR raised 0%,Ended
992,https://www.indiegogo.com/projects/wayzzguide-com-sunny-beach-in-your-hands/pica,Wayzzguide.com - Sunny Beach in your hands,Wayzzguide - informational portal for tourists and guests,Travel & Outdoors,$0 USD raised 0%,Ended
993,https://www.indiegogo.com/projects/appalachia-camping-company-no-tent-no-problem/pica,Appalachia Camping Company. No tent? No Problem!,Pitchin' tents for Non-Profits.,Travel & Outdoors,$0 USD raised 0%,Ended
994,https://www.indiegogo.com/projects/une-2-cv-a-san-francisco/pica,Une 2 CV à San Francisco,Faire venir à San Francisco USA une magnifique 2 cv citroen qui sera proposée à la location,Travel & Outdoors,$90 USD raised 0%,Ended
995,https://www.indiegogo.com/projects/eccetrav-com/pica,Eccetrav.com,"A Comprehensive offbeat travel guide to India ""so that you never miss a place -",Travel & Outdoors,$0 USD raised 0%,Ended
996,https://www.indiegogo.com/projects/windcatcher-ultra-airpad-inflates-5x-faster--3/pica,Windcatcher Ultra AirPad: Inflates 5X Faster!!,The Ultra AirPad rapidly inflates and deflates using Windcatcher's® patented valve!,Travel & Outdoors,"$6,572 USD raised 9%",Ended
997,https://www.indiegogo.com/projects/elephant-pools-safari-lodge/pica,Elephant Pools Safari Lodge,Development of eco safari lodge next to the Victoria Falls in Zambia.,Travel & Outdoors,"$2,020 USD raised 0%",Ended
998,https://www.indiegogo.com/projects/periscopic-mask-adapter/pica,Periscopic Mask & Adapter,"Snorkeling mask that maximizes safety & gives you a personal periscope, an adapter for an air-tanks.",Travel & Outdoors,$0 USD raised 0%,Ended
999,https://www.indiegogo.com/projects/the-atp-01-adjustable-at-the-press-of-a-button/pica,The ATP-01: Adjustable at the Press of a Button,"The next generation alpine pole, instantly adjustable at the press of a button & built to last.",Travel & Outdoors,"£4,815 GBP raised 10%",Ended
1000,https://www.indiegogo.com/projects/orion-by-kunwu-knives-affordable-edc-pocket-knife/pica,ORION By Kunwu Knives Affordable EDC Pocket Knife,Stellar Quality in a Folding Knife with S35VN and Ti for a ridiculous price that will blow your mind,Travel & Outdoors,"$1,536 HKD raised 4%",Ended
1001,https://www.indiegogo.com/projects/ilmoco-s-first-on-the-go-travel-bassinet--2/pica,ilmoco's First On The Go Travel Bassinet,"Designed specifically for babies. Lightweight, travel friendly and built for comfort.",Travel & Outdoors,£0 GBP raised 0%,Ended
1002,https://www.indiegogo.com/projects/buy-a-used-car--4/pica,Buy a used car,Need a used car to go to other cities,Travel & Outdoors,$0 USD raised 0%,Ended
1003,https://www.indiegogo.com/projects/edc-tool-light-flashlight-and-tool-kit/pica,EDC Tool Light: Flashlight and Tool Kit,Waterproof flashlight and interchangeable tool driver in one convenient body.,Travel & Outdoors,$0 USD raised 0%,Ended
1004,https://www.indiegogo.com/projects/edde-enterprises-startup-fund/pica,Edde Enterprises Startup Fund,Electrifying rentals,Travel & Outdoors,$0 USD raised 0%,47 days left
1005,https://www.indiegogo.com/projects/reiff-knives-tough-american-made-outdoor-knives/pica,"Reiff Knives: Tough, American-Made Outdoor Knives",Custom-quality fixed blade knives crafted from CPM 3V® super steel. Guaranteed for life.,Travel & Outdoors,"$21,275 USD raised 142%",
1006,https://www.indiegogo.com/projects/super-kayak/pica,SUPER KAYAK,"Fast, Stable, Packs in a bag",Travel & Outdoors,"£33,199 GBP raised 166%",
1007,https://www.indiegogo.com/projects/the-treso-travel-backpack-system/pica,The TRÉSO Travel Backpack System,Wireless charging|LED safe light|GPS tracker|Anti-Theft|Missing item reminder|Cut resistant material,Travel & Outdoors,"$283,903 HKD raised 189%",
1008,https://www.indiegogo.com/projects/urban-cycleworks/pica,Urban Cycleworks,Creating an E Bike movement.,Travel & Outdoors,$0 AUD raised 0%,23 days left
1009,https://www.indiegogo.com/projects/comparison-site-for-tour-packages/pica,Comparison Site for Tour Packages,To inspire travellers to search the best travel deals at best prices as easy as possible.,Travel & Outdoors,$0 USD raised 0%,Ended
